,,,,,,,表格总数量,,773837,"￥6,637,128.00",879914,,"￥6,323,698.12",,"$1,365,517.23","￥8,875,862.00","￥2,552,163.88",28.75%
状态,开发季,大系列,小分类,FSC,货号名称,DESCRIPTION,中文名称,期初存货数,期末存货数,期末存货总价,2023.1-5月销售数量,采购单价,采购总价,销售单价,销售总价,销售总价RMB,毛利额,毛利率
在产,23SS,DISPLAY,Display  展架系统,,DP227460E,A5 Scratch Book Assorted Carton Display 4*2items,艾维尼A5刮画本空展示盒+保护罩 无卡头,207,293,￥858.49,926,￥2.93,"￥2,713.18",,$0.00,￥0.00,,#DIV/0!
在产,23SS,SCRATCH,Scratch Book,FSC,CH221833,A4 Scratch Book - Secret Garden,艾维尼A4刮画本—花园秘境集,666,3124,"￥41,080.60",3998,￥13.15,"￥52,573.70",$3.00,"$11,994.00","￥77,961.00",,32.56%
在产,23SS,SCRATCH,Scratch Book,FSC,CH221834,A4 Scratch Book - Magical Animals,艾维尼A4刮画本—森林奇遇记,666,3222,"￥42,369.30",3900,￥13.15,"￥51,285.00",$3.00,"$11,700.00","￥76,050.00",,32.56%
在产,23SS,DISPLAY,Display  展架系统,,DP227461E,A4 Scratch Book Assorted Carton Display 4*2items,艾维尼A4刮画本空展示盒+保护罩 无卡头,601,328,"￥1,338.24",291,￥4.08,"￥1,187.28",,$0.00,￥0.00,,#DIV/0!
在产,22SS,SCRATCH,Scratch Bouquet,已改FSC,CH211731,Scartch Kitty Bouquet,艾维尼花束刮刮画-猫咪花束,5691,4029,"￥29,774.31",1642,￥7.39,"￥12,134.38",$1.75,"$2,873.50","￥18,677.75",,35.03%
在产,22SS,SCRATCH,Scratch Bouquet,已改FSC,CH211732,Scartch Butterfly Bouquet,艾维尼花束刮刮画-蝴蝶花束,2668,3747,"￥27,690.33",1901,￥7.39,"￥14,048.39",$1.75,"$3,326.75","￥21,623.88",,35.03%
在产,22SS,SCRATCH,Scratch Bouquet,已改FSC,CH211733,Scartch Cake Bouquet,艾维尼花束刮刮画-蛋糕花束,6054,3072,"￥22,702.08",2962,￥7.39,"￥21,889.18",$1.75,"$5,183.50","￥33,692.75",,35.03%
在产,22SS,SCRATCH,Scratch Bouquet,已改FSC,CH211734,Scartch Flower Bouquet,艾维尼花束刮刮画-花朵花束,1660,2906,"￥21,475.34",1734,￥7.39,"￥12,814.26",$1.75,"$3,034.50","￥19,724.25",,35.03%
在产,22SS,DISPLAY,Display  展架系统,,DP217383E（DP217378）,Empty display of Scratch Bouquet,花束刮刮画 空展示盒（12pcs),1355,1111,"￥6,199.38",248,￥5.58,"￥1,383.84",,$0.00,￥0.00,,#DIV/0!
在产,2020,SCRATCH,Scratch Note,已改FSC,CH191600,Scratch Note,便签盒刮画,26715,10107,"￥54,577.80",16560,￥5.40,"￥89,424.00",$1.30,"$21,528.00","￥139,932.00",,36.09%
